Subject,Predicate,Object,Annotation,BatchID,BatchTime,BatchDate
http://dbpedia.org/resource/The_Dognapper,http://dbpedia.org/ontology/animator,http://dbpedia.org/resource/Dick_Lundy_(animator),Correct,133,64.24737191200256,21
http://dbpedia.org/resource/The_Dognapper,http://dbpedia.org/ontology/animator,http://dbpedia.org/resource/Clyde_Geronimi,Correct,133,64.24737191200256,21
http://dbpedia.org/resource/The_Dognapper,http://dbpedia.org/ontology/animator,http://dbpedia.org/resource/Hardie_Gramatky,Correct,133,64.24737191200256,21
http://dbpedia.org/resource/Symphony_No._5_(Martinů),http://dbpedia.org/property/reference,"Evans, Peter. 1960. ""Martinu the Symphonist"". Tempo, new series, nos. 55–56 : 19–26, 31–33.",I Don't Know,134,23.12690305709839,21
http://dbpedia.org/resource/Symphony_No._5_(Martinů),http://dbpedia.org/property/reference,"Crump, Michael. 2010. Martinů and the Symphony. Symphonic Studies, no. 3. London: Toccata Press. ISBN 9780907689652.",I Don't Know,134,23.12690305709839,21
http://dbpedia.org/resource/Symphony_No._5_(Martinů),http://dbpedia.org/property/reference,"Powell, Larson. 2007. ""Sound as Form: Martinů's Symphonies"". Music and Society in Eastern Europe, no. 2 : 77–115.",I Don't Know,134,23.12690305709839,21
http://dbpedia.org/resource/Symphony_No._5_(Martinů),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Symphonies_by_Bohuslav_Martinů,I Don't Know,134,23.12690305709839,21
http://dbpedia.org/resource/Symphony_No._5_(Martinů),http://dbpedia.org/property/hasPhotoCollection,http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Symphony_No._5_(Martinů),Incorrect,134,23.12690305709839,21
http://dbpedia.org/resource/Sinclair_Vehicles,http://dbpedia.org/property/hasPhotoCollection,http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Sinclair_Vehicles,Incorrect,135,81.25546431541443,21
http://dbpedia.org/resource/Sinclair_Vehicles,http://www.w3.org/2000/01/rdf-schema#comment,"Sinclair Vehicles Ltd was a company formed in March 1983 by Sir Clive Sinclair as a focus for his work in the field of electric vehicles. The initial investment was £8.6m, which came from the proceeds of the sale of some of Sir Clive's shares in Sinclair Research. Barrie Wills, formerly of the DeLorean Motor Company, was appointed as managing director.The first (and only) Sinclair Vehicles production model was the single-seater Sinclair C5, launched on 10 January 1985.",Correct,135,81.25546431541443,21
http://dbpedia.org/resource/Sinclair_Vehicles,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Historic_electric_vehicles,Correct,135,81.25546431541443,21
http://dbpedia.org/resource/Sinclair_Vehicles,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Sinclair_Vehicles,Correct,135,81.25546431541443,21
http://dbpedia.org/resource/Sinclair_Vehicles,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Defunct_motor_vehicle_manufacturers_of_the_United_Kingdom,Correct,135,81.25546431541443,21
http://dbpedia.org/resource/Laurence_Leamer,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Politics_of_the_United_States,I Don't Know,136,356.2275950908661,21
http://dbpedia.org/resource/Laurence_Leamer,http://dbpedia.org/ontology/nationality,http://dbpedia.org/resource/United_States,Correct,136,356.2275950908661,21
http://dbpedia.org/resource/The_Shootin'_Kid,http://dbpedia.org/property/country,United States,I Don't Know,137,277.97578287124634,21
http://dbpedia.org/resource/The_Shootin'_Kid,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Film,I Don't Know,137,277.97578287124634,21
http://dbpedia.org/resource/The_Shootin'_Kid,http://dbpedia.org/property/name,The Shootin' Kid,I Don't Know,137,277.97578287124634,21
http://dbpedia.org/resource/The_Shootin'_Kid,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:American_films,I Don't Know,137,277.97578287124634,21
http://dbpedia.org/resource/The_Shootin'_Kid,http://xmlns.com/foaf/0.1/name,The Shootin' Kid,I Don't Know,137,277.97578287124634,21
http://dbpedia.org/resource/Neethaane_En_Ponvasantham,http://dbpedia.org/property/studio,http://dbpedia.org/resource/Photon_Kathaas,Correct,138,166.8159899711609,21
http://dbpedia.org/resource/Neethaane_En_Ponvasantham,http://dbpedia.org/ontology/cinematography,http://dbpedia.org/resource/M._S._Prabhu,Correct,138,166.8159899711609,21
http://dbpedia.org/resource/Neethaane_En_Ponvasantham,http://dbpedia.org/property/producer,Venkat Somasundaram,Correct,138,166.8159899711609,21
http://dbpedia.org/resource/Neethaane_En_Ponvasantham,http://dbpedia.org/property/music,http://dbpedia.org/resource/Ilaiyaraaja,Correct,138,166.8159899711609,21
http://dbpedia.org/resource/Neethaane_En_Ponvasantham,http://dbpedia.org/property/story,Reshma Ghatala,Correct,138,166.8159899711609,21
http://dbpedia.org/resource/Paul_Lawrie,http://dbpedia.org/property/birthDate,1969-01-01,Correct,139,137.36986780166626,21
http://dbpedia.org/resource/Paul_Lawrie,http://dbpedia.org/property/prowins,12,I Don't Know,139,137.36986780166626,21
http://dbpedia.org/resource/Paul_Lawrie,http://dbpedia.org/property/name,"Lawrie, Paul",Correct,139,137.36986780166626,21
http://dbpedia.org/resource/Paul_Lawrie,http://dbpedia.org/ontology/height,1.8034,Correct,139,137.36986780166626,21
http://dbpedia.org/resource/Paul_Lawrie,http://xmlns.com/foaf/0.1/name,"Lawrie, Paul",Correct,139,137.36986780166626,21
http://dbpedia.org/resource/Roger_O'Donnell,http://dbpedia.org/ontology/birthYear,1955,I Don't Know,140,3.479666948318481,21
http://dbpedia.org/resource/Roger_O'Donnell,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English_electronic_musicians,I Don't Know,140,3.479666948318481,21
http://dbpedia.org/resource/Roger_O'Donnell,http://dbpedia.org/property/hasPhotoCollection,http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Roger_O'Donnell,I Don't Know,140,3.479666948318481,21
http://dbpedia.org/resource/Roger_O'Donnell,http://dbpedia.org/ontology/activeYearsStartYear,1976,I Don't Know,140,3.479666948318481,21
http://dbpedia.org/resource/Roger_O'Donnell,http://dbpedia.org/property/dateOfBirth,1955-10-29,I Don't Know,140,3.479666948318481,21
http://dbpedia.org/resource/List_of_Justices_of_the_Supreme_Court_of_the_United_States,http://dbpedia.org/property/appointer,http://dbpedia.org/resource/Franklin_D._Roosevelt,I Don't Know,141,239.24624514579773,21
http://dbpedia.org/resource/List_of_Justices_of_the_Supreme_Court_of_the_United_States,http://dbpedia.org/property/appointer,http://dbpedia.org/resource/Abraham_Lincoln,I Don't Know,141,239.24624514579773,21
http://dbpedia.org/resource/List_of_Justices_of_the_Supreme_Court_of_the_United_States,http://dbpedia.org/property/appointer,http://dbpedia.org/resource/William_Howard_Taft,I Don't Know,141,239.24624514579773,21
http://dbpedia.org/resource/List_of_Justices_of_the_Supreme_Court_of_the_United_States,http://dbpedia.org/property/appointer,http://dbpedia.org/resource/Woodrow_Wilson,I Don't Know,141,239.24624514579773,21
http://dbpedia.org/resource/List_of_Justices_of_the_Supreme_Court_of_the_United_States,http://dbpedia.org/property/appointer,http://dbpedia.org/resource/Chester_A._Arthur,I Don't Know,141,239.24624514579773,21
http://dbpedia.org/resource/Lene_Lai,http://dbpedia.org/property/dateOfBirth,1989-06-06,I Don't Know,142,82.84456992149353,21
http://dbpedia.org/resource/Lene_Lai,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Actress,Incorrect,142,82.84456992149353,21
http://dbpedia.org/resource/Lene_Lai,http://dbpedia.org/property/c,賴琳恩,Incorrect,142,82.84456992149353,21
http://dbpedia.org/resource/Lene_Lai,http://dbpedia.org/ontology/activeYearsStartYear,2006,I Don't Know,142,82.84456992149353,21
http://dbpedia.org/resource/Lene_Lai,http://dbpedia.org/property/awards,"Miss Asia Pageant 2008, 2nd Runner up",I Don't Know,142,82.84456992149353,21
http://dbpedia.org/resource/Edwin_Black,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/The_Transfer_Agreement,Correct,143,120.66541290283205,21
http://dbpedia.org/resource/Edwin_Black,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/IBM_and_the_Holocaust,Correct,143,120.66541290283205,21
http://dbpedia.org/resource/Arnold_Schwarzenegger,http://dbpedia.org/property/percentage,13.5,Incorrect,144,73.18270611763,21
http://dbpedia.org/resource/Arnold_Schwarzenegger,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Austrian_bodybuilders,Correct,144,73.18270611763,21
http://dbpedia.org/resource/Arnold_Schwarzenegger,http://dbpedia.org/property/votes,2724874,I Don't Know,144,73.18270611763,21
http://dbpedia.org/resource/Arnold_Schwarzenegger,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:People_from_Graz,Incorrect,144,73.18270611763,21
http://dbpedia.org/resource/Arnold_Schwarzenegger,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:20th-century_Austrian_writers,Incorrect,144,73.18270611763,21
http://dbpedia.org/resource/Mike_Brewer_(television_presenter),http://dbpedia.org/ontology/abstract,"Mike Brewer (born 28 August 1964) is a British car trader turned presenter of motoring television programmes. He currently presents Wheeler Dealers on Discovery Channel with Edd China.These have included Driven on Channel 4, Deals on Wheels, Pulling Power, Wrecks To Riches, Auto Trader and Wheeler Dealers Trading Up. With the exception of Driven and Pulling Power, all these shows have subsequently aired on the Discovery Channel.He has appeared in a series called Revved Up in which cars are modified, and presents coverage of the British Rally Championship on Sky Sports. He has presented a show called Remote Madness, in which people with remote controlled mini cars, boats and helicopters compete in a multi challenge race.In 2010, he changed direction and fronted a new Discovery Channel series Frontline Battle Machines, where he went to Afghanistan, and accompanied front line troops, showing how they use their motorised equipment. In 2004, he won the Royal Television Society Midland Centre award for ""Best In Vision Personality"".",Correct,145,39.474026918411255,21
http://dbpedia.org/resource/Mike_Brewer_(television_presenter),http://xmlns.com/foaf/0.1/name,"Brewer, Mike",Correct,145,39.474026918411255,21
http://dbpedia.org/resource/Mike_Brewer_(television_presenter),http://xmlns.com/foaf/0.1/name,Mike Brewer,Correct,145,39.474026918411255,21
http://dbpedia.org/resource/Ace_in_the_Hole_Band,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Correct,146,26.428546667099,21
http://dbpedia.org/resource/RuPaul,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Electro_house,Correct,147,182.0838589668274,21
http://dbpedia.org/resource/RuPaul,http://dbpedia.org/property/occupation,http://dbpedia.org/resource/Actor,Correct,147,182.0838589668274,21
http://dbpedia.org/resource/RuPaul,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/California,Correct,147,182.0838589668274,21
http://dbpedia.org/resource/RuPaul,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Dance-pop,Correct,147,182.0838589668274,21
http://dbpedia.org/resource/RuPaul,http://dbpedia.org/ontology/occupation,http://dbpedia.org/resource/Drag_queen,Correct,147,182.0838589668274,21
http://dbpedia.org/resource/Michael_Fourman,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Oxford,Correct,148,42.29875206947327,21
http://dbpedia.org/resource/Tommy_Davidson,http://xmlns.com/foaf/0.1/name,Tommy Davidson,Incorrect,149,83.808021068573,21
http://dbpedia.org/resource/Tommy_Davidson,http://xmlns.com/foaf/0.1/name,"Davidson, Tommy",Incorrect,149,83.808021068573,21
http://dbpedia.org/resource/Tommy_Davidson,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Washington,_D.C.",Correct,149,83.808021068573,21
http://dbpedia.org/resource/Charlene_(song),http://dbpedia.org/property/label,http://dbpedia.org/resource/So_So_Def_Recordings,Correct,150,413.8512597084045,21
http://dbpedia.org/resource/Charlene_(song),http://dbpedia.org/ontology/album,http://dbpedia.org/resource/Comin'_from_Where_I'm_From,Correct,150,413.8512597084045,21
http://dbpedia.org/resource/Charlene_(song),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Song_recordings_produced_by_Mark_Batson,Correct,150,413.8512597084045,21
http://dbpedia.org/resource/Charlene_(song),http://dbpedia.org/property/length,246.0,Incorrect,150,413.8512597084045,21
http://dbpedia.org/resource/Charlene_(song),http://dbpedia.org/property/genre,http://dbpedia.org/resource/Soul_music,Correct,150,413.8512597084045,21
http://dbpedia.org/resource/The_Score_Group,http://dbpedia.org/property/products,Adult websites,I Don't Know,151,130.66087889671326,21
http://dbpedia.org/resource/The_Score_Group,http://dbpedia.org/property/products,Adult videos,I Don't Know,151,130.66087889671326,21
http://dbpedia.org/resource/The_Score_Group,http://dbpedia.org/ontology/location,http://dbpedia.org/resource/Miami,I Don't Know,151,130.66087889671326,21
http://dbpedia.org/resource/The_Score_Group,http://dbpedia.org/ontology/location,http://dbpedia.org/resource/United_States,I Don't Know,151,130.66087889671326,21
http://dbpedia.org/resource/The_Score_Group,http://dbpedia.org/property/industry,http://dbpedia.org/resource/Adult_Entertainment,I Don't Know,151,130.66087889671326,21
http://dbpedia.org/resource/David_Rovics,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Correct,152,108.14807510375977,21
http://dbpedia.org/resource/David_Rovics,http://xmlns.com/foaf/0.1/name,"Rovics, David",Correct,152,108.14807510375977,21
http://dbpedia.org/resource/David_Rovics,http://xmlns.com/foaf/0.1/name,David Rovics,Correct,152,108.14807510375977,21
http://dbpedia.org/resource/The_Almighty_(band),http://dbpedia.org/ontology/associatedMusicalArtist,http://dbpedia.org/resource/New_Model_Army_(band),I Don't Know,153,316.08805799484253,22
http://dbpedia.org/resource/The_Almighty_(band),http://dbpedia.org/ontology/recordLabel,http://dbpedia.org/resource/Sanctuary_Records_Group,Correct,153,316.08805799484253,22
http://dbpedia.org/resource/The_Almighty_(band),http://dbpedia.org/ontology/associatedBand,http://dbpedia.org/resource/New_Model_Army_(band),I Don't Know,153,316.08805799484253,22
http://dbpedia.org/resource/The_Almighty_(band),http://dbpedia.org/property/associatedActs,http://dbpedia.org/resource/New_Model_Army_(band),I Don't Know,153,316.08805799484253,22
http://dbpedia.org/resource/The_Almighty_(band),http://dbpedia.org/ontology/recordLabel,http://dbpedia.org/resource/Pony_Canyon,Incorrect,153,316.08805799484253,22
http://dbpedia.org/resource/Silvio_Berlusconi,http://dbpedia.org/property/termStart,2009-03-29,Incorrect,154,117.31164598464966,22
http://dbpedia.org/resource/Silvio_Berlusconi,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:A.C._Milan,Incorrect,154,117.31164598464966,22
http://dbpedia.org/resource/Silvio_Berlusconi,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Living_people,Correct,154,117.31164598464966,22
http://dbpedia.org/resource/Silvio_Berlusconi,http://dbpedia.org/property/deputy,http://dbpedia.org/resource/Giulio_Tremonti,Correct,154,117.31164598464966,22
http://dbpedia.org/resource/Silvio_Berlusconi,http://dbpedia.org/ontology/termPeriod,http://dbpedia.org/resource/Silvio_Berlusconi__6,Correct,154,117.31164598464966,22
http://dbpedia.org/resource/Acta_Archaeologica,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/resource/Archaeology,Correct,155,51.54935073852539,22
http://dbpedia.org/resource/The_Guardian,http://www.w3.org/2000/01/rdf-schema#label,The Guardian,Correct,156,2.792933702468872,22
http://dbpedia.org/resource/The_National_Memo,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:American_online_magazines,Incorrect,157,18.749736309051517,22
http://dbpedia.org/resource/The_National_Memo,http://xmlns.com/foaf/0.1/homepage,http://www.nationalmemo.com,Incorrect,157,18.749736309051517,22
http://dbpedia.org/resource/The_National_Memo,http://dbpedia.org/ontology/abstract,"The National Memo is an American online news site and newsletter. Founded in 2011, The National Memo features daily breaking news and commentary as well as analysis from Americas top progressive thinkers. With a focus on american politics, The National Memo also covers world news and events, consumer finance, health, travel and entertainment.  The National Memo emphasizes coverage on the key issues of education, infrastructure and the environment.  Its ""About"" page says, ""Our own journalism — as well as our selections of the smartest stories available every day — reflects a clear and strong perspective, without the kind of propaganda, ultra-partisanship and overwrought ideology that burden so much of our political discourse."" Its founder and editor-in-chief is Joe Conason.Its featured writers include Editor-in-Chief Joe Conason, E. J. Dionne, Gene Lyons, David Cay Johnson, Cynthia Tucker, Leonard Pitts, David Sirota, James Carville and Stan Greenberg. It also has other contributors, such as Jason Sattler.",Incorrect,157,18.749736309051517,22
http://dbpedia.org/resource/The_National_Memo,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:American_news_websites,Incorrect,157,18.749736309051517,22
http://dbpedia.org/resource/The_National_Memo,http://dbpedia.org/property/commercial,Yes,Incorrect,157,18.749736309051517,22
http://dbpedia.org/resource/Guillaume_Grand,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Folk_music,Incorrect,158,148.03867411613464,22
http://dbpedia.org/resource/The_Angry_God,http://dbpedia.org/property/screenplay,Lester Crocker,I Don't Know,159,122.76591300964355,22
http://dbpedia.org/resource/The_Angry_God,http://dbpedia.org/property/cinematography,Luis Osorno Barona,Correct,159,122.76591300964355,22
http://dbpedia.org/resource/The_Angry_God,http://dbpedia.org/ontology/musicComposer,http://dbpedia.org/resource/Vernon_Duke,Correct,159,122.76591300964355,22
http://dbpedia.org/resource/The_Angry_God,http://dbpedia.org/property/distributor,http://dbpedia.org/resource/United_Artists,Correct,159,122.76591300964355,22
http://dbpedia.org/resource/The_Angry_God,http://dbpedia.org/property/story,Emma-Lindsay Squier,Correct,159,122.76591300964355,22
http://dbpedia.org/resource/Street_Dogs,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Correct,160,113.69869995117188,22
http://dbpedia.org/resource/Ernest_Vardanean,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Yerevan,Incorrect,161,91.69726490974426,22
http://dbpedia.org/resource/Martin_S._Ackerman,http://dbpedia.org/property/homeTown,"Rochester , NY",I Don't Know,162,46.31798982620239,22
http://dbpedia.org/resource/Amnon_Dankner,http://dbpedia.org/ontology/abstract,"Amnon Dankner (Hebrew: אמנון דנקנר‎, February 5, 1946 – April 5, 2013) was an Israeli newspaper editor and author. He was the editor of the mass-circulation daily Maariv for six years.",Correct,163,82.14476013183594,22
http://dbpedia.org/resource/Bjørn_Hansen_(journalist),http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Norway,Correct,164,48.85957908630371,22
http://dbpedia.org/resource/Live_My_Life_(song),http://dbpedia.org/ontology/abstract,"""Live My Life"" is a song by American group Far East Movement from their fourth studio album Dirty Bass. The song was released on February 25, 2012 as the album's lead single. It features vocals from Canadian pop singer Justin Bieber. The song was produced by RedOne and De Paris.The official remix of the song, subtitled ""Live My Life (Party Rock Remix)"", features vocals from RedFoo of LMFAO. The track was released on March 6, 2012 as a digital download. Also, it was included as the last track of the standard edition of Dirty Bass.",Correct,165,154.1251299381256,22
http://dbpedia.org/resource/Live_My_Life_(song),http://dbpedia.org/property/autocat,yes,Incorrect,165,154.1251299381256,22
http://dbpedia.org/resource/Live_My_Life_(song),http://dbpedia.org/property/cover,LiveMyLife.jpg,Incorrect,165,154.1251299381256,22
http://dbpedia.org/resource/Live_My_Life_(song),http://dbpedia.org/property/note,featuring Rye Rye,Incorrect,165,154.1251299381256,22
http://dbpedia.org/resource/Live_My_Life_(song),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Songs_written_by_Bilal_Hajji,Correct,165,154.1251299381256,22
http://dbpedia.org/resource/Olives_and_Their_Oil,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Short_documentary_films,Correct,166,69.42781901359558,22
http://dbpedia.org/resource/Olives_and_Their_Oil,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1910s_documentary_films,Correct,166,69.42781901359558,22
http://dbpedia.org/resource/Olives_and_Their_Oil,http://dbpedia.org/property/hasPhotoCollection,http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Olives_and_Their_Oil,Incorrect,166,69.42781901359558,22
http://dbpedia.org/resource/Olives_and_Their_Oil,http://dbpedia.org/property/id,228668,Incorrect,166,69.42781901359558,22
http://dbpedia.org/resource/Olives_and_Their_Oil,http://www.w3.org/2000/01/rdf-schema#label,Olives and Their Oil,Correct,166,69.42781901359558,22
http://dbpedia.org/resource/Julian_Assange,http://xmlns.com/foaf/0.1/name,Julian Assange,Correct,167,111.64095211029051,22
http://dbpedia.org/resource/SISTERS_Magazine,http://dbpedia.org/ontology/editor,http://dbpedia.org/resource/Na'ima_B._Robert,Correct,168,31.455157041549683,22
"http://dbpedia.org/resource/Déjà_Vu_(Crosby,_Stills,_Nash_&_Young_album)",http://dbpedia.org/property/title,http://dbpedia.org/resource/Kent_Music_Report,I Don't Know,169,467.1788899898529,22
"http://dbpedia.org/resource/Déjà_Vu_(Crosby,_Stills,_Nash_&_Young_album)",http://dbpedia.org/ontology/Work/runtime,36.4,Incorrect,169,467.1788899898529,22
"http://dbpedia.org/resource/Déjà_Vu_(Crosby,_Stills,_Nash_&_Young_album)",http://xmlns.com/foaf/0.1/isPrimaryTopicOf,"http://en.wikipedia.org/wiki/Déjà_Vu_(Crosby,_Stills,_Nash_&_Young_album)",Correct,169,467.1788899898529,22
"http://dbpedia.org/resource/Déjà_Vu_(Crosby,_Stills,_Nash_&_Young_album)",http://dbpedia.org/property/released,1970-03-11,Correct,169,467.1788899898529,22
"http://dbpedia.org/resource/Déjà_Vu_(Crosby,_Stills,_Nash_&_Young_album)",http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Albums_produced_by_Graham_Nash,Correct,169,467.1788899898529,22
http://dbpedia.org/resource/Lewis_Nkosi,http://xmlns.com/foaf/0.1/name,Lewis Nkosi,Correct,170,71.89769196510315,22
http://dbpedia.org/resource/Lewis_Nkosi,http://dbpedia.org/ontology/abstract,"Lewis Nkosi (5 December 1936 – 5 September 2010) was a South African writer and essayist. He was a multifaceted personality, and attempted every literary genre, literary criticism, poetry, drama, and novels.",Correct,170,71.89769196510315,22
http://dbpedia.org/resource/Lewis_Nkosi,http://xmlns.com/foaf/0.1/name,"Nkosi, Lewis",Correct,170,71.89769196510315,22
http://dbpedia.org/resource/Conquest_of_the_Planet_of_the_Apes,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English-language_films,Correct,171,69.9415180683136,22
http://dbpedia.org/resource/Conquest_of_the_Planet_of_the_Apes,http://dbpedia.org/ontology/director,http://dbpedia.org/resource/J._Lee_Thompson,Correct,171,69.9415180683136,22
http://dbpedia.org/resource/Conquest_of_the_Planet_of_the_Apes,http://dbpedia.org/property/name,Conquest of the Planet of the Apes,Correct,171,69.9415180683136,22
http://dbpedia.org/resource/Conquest_of_the_Planet_of_the_Apes,http://dbpedia.org/property/language,English,Correct,171,69.9415180683136,22
http://dbpedia.org/resource/Newsweek,http://www.w3.org/2000/01/rdf-schema#label,Newsweek,Incorrect,172,4.450716972351074,22
http://dbpedia.org/resource/Arnold_Schwarzenegger,http://dbpedia.org/property/wikt,no,Incorrect,173,14.729183912277222,22
http://dbpedia.org/resource/Arnold_Schwarzenegger,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:American_health_activists,Correct,173,14.729183912277222,22
http://dbpedia.org/resource/Arnold_Schwarzenegger,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:20th-century_American_male_actors,Correct,173,14.729183912277222,22
http://dbpedia.org/resource/Arnold_Schwarzenegger,http://dbpedia.org/property/years,20032006,Incorrect,173,14.729183912277222,22
http://dbpedia.org/resource/Arnold_Schwarzenegger,http://dbpedia.org/property/votes,205995,I Don't Know,173,14.729183912277222,22
http://dbpedia.org/resource/The_Drowsy_Chaperone,http://dbpedia.org/property/music,http://dbpedia.org/resource/Lisa_Lambert,Correct,174,372.2804079055786,22
http://dbpedia.org/resource/The_Drowsy_Chaperone,http://dbpedia.org/ontology/abstract,"The Drowsy Chaperone is a musical with book by Bob Martin and Don McKellar and music and lyrics by Lisa Lambert and Greg Morrison. It is a parody of American musical comedy of the 1920s. The story concerns a middle-aged, asocial musical theatre fan; as he plays the record of his favorite musical, the (fictional) 1928 hit The Drowsy Chaperone, the show comes to life onstage as he wryly comments on the music, story, and actors. The Drowsy Chaperone  debuted in 1998 at The Rivoli in Toronto and opened on Broadway on 1 May 2006. The show was nominated for multiple Broadway (2006) and London (2008) theatre awards, winning five Tony Awards and seven Drama Desk Awards. The show has had major productions in Toronto, Los Angeles, New York, London, and Japan, as well as two North American tours.",Correct,174,372.2804079055786,22
http://dbpedia.org/resource/The_Drowsy_Chaperone,http://dbpedia.org/property/book,Don McKellar,Correct,174,372.2804079055786,22
http://dbpedia.org/resource/The_Drowsy_Chaperone,http://dbpedia.org/property/awards,Drama Desk Outstanding Musical,Correct,174,372.2804079055786,22
http://dbpedia.org/resource/The_Drowsy_Chaperone,http://dbpedia.org/property/productions,2001,I Don't Know,174,372.2804079055786,22
http://dbpedia.org/resource/CCTV_New_Year's_Gala,http://dbpedia.org/ontology/director,http://dbpedia.org/resource/Lang_Kun,I Don't Know,175,27.38242197036743,22
http://dbpedia.org/resource/CCTV_New_Year's_Gala,http://dbpedia.org/property/language,http://dbpedia.org/resource/Standard_Chinese,I Don't Know,175,27.38242197036743,22
http://dbpedia.org/resource/CCTV_New_Year's_Gala,http://dbpedia.org/ontology/presenter,http://dbpedia.org/resource/Ni_Ping,I Don't Know,175,27.38242197036743,22
http://dbpedia.org/resource/CCTV_New_Year's_Gala,http://dbpedia.org/ontology/channel,http://dbpedia.org/resource/CCTV-4,I Don't Know,175,27.38242197036743,22
http://dbpedia.org/resource/CCTV_New_Year's_Gala,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:New_Year's_television_specials,I Don't Know,175,27.38242197036743,22
http://dbpedia.org/resource/Time_(magazine),http://dbpedia.org/ontology/editor,http://dbpedia.org/resource/Nancy_Gibbs,Correct,176,82.8091778755188,22
http://dbpedia.org/resource/Time_(magazine),http://dbpedia.org/property/company,http://dbpedia.org/resource/Time_Warner,I Don't Know,176,82.8091778755188,22
http://dbpedia.org/resource/Time_(magazine),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Time_(magazine),Correct,176,82.8091778755188,22
http://dbpedia.org/resource/WSJR,http://dbpedia.org/ontology/broadcastStationClass,A,I Don't Know,177,96.9020857810974,22
http://dbpedia.org/resource/WSJR,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Radio_stations_established_in_1988,I Don't Know,177,96.9020857810974,22
http://dbpedia.org/resource/WSJR,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Country_radio_stations_in_the_United_States,I Don't Know,177,96.9020857810974,22
http://dbpedia.org/resource/WSJR,http://dbpedia.org/property/owner,http://dbpedia.org/resource/Cumulus_Media,I Don't Know,177,96.9020857810974,22
http://dbpedia.org/resource/WSJR,http://dbpedia.org/ontology/licensee,"Radio License Holding CBC, LLC",I Don't Know,177,96.9020857810974,22
http://dbpedia.org/resource/Cincinnati_CityBeat,http://purl.org/dc/terms/subject,"http://dbpedia.org/resource/Category:Newspapers_published_in_Cincinnati,_Ohio",Correct,178,58.76402711868286,22
http://dbpedia.org/resource/Cincinnati_CityBeat,http://dbpedia.org/ontology/headquarter,http://dbpedia.org/resource/Cincinnati,Correct,178,58.76402711868286,22
http://dbpedia.org/resource/Cincinnati_CityBeat,http://dbpedia.org/ontology/format,http://dbpedia.org/resource/Tabloid_(newspaper_format),Correct,178,58.76402711868286,22
http://dbpedia.org/resource/Cincinnati_CityBeat,http://dbpedia.org/property/type,http://dbpedia.org/resource/Alternative_newspaper,Correct,178,58.76402711868286,22
